eis_poll_nei17,county,district,emission_quant_fy22,emission_quant_fy23,emission_quant_diff_fy23_fy22,emission_quant_perdiff_fy23_fy22,road_type_id,sut_fueltype_lab,vmt_mix_perdiff_fy23_fy22,vmt_fy22,vmt_fy23,vmt_mix_fy22_13_19,vmt_mix_fy23_13_21,emission_rate_calc_gm,emission_quant_fy22_gm,emission_quant_fy23_gm,emission_quant_diff_fy23_fy22_gm,vmt_diff_fy23_fy22
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,SBus_Gas,62.08,224.27,363.5,0.0,0.0,1.31,0.8,1.3,0.5,139.23
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,SBus_Diesel,62.08,12120.23,19644.46,0.05,0.08,3.15,104.68,169.66,64.98,7524.23
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,TBus_Diesel,62.08,7489.76,12139.4,0.03,0.05,3.76,77.12,124.99,47.87,4649.64
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,RT_Diesel,18.39,101020.26,119601.57,0.04,0.05,4.78,1321.7,1564.81,243.11,18581.31
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,SUShT_Diesel,18.39,7813827.37,9251075.23,3.42,4.05,1.28,27492.79,32549.72,5056.93,1437247.85
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,SUShT_Gas,18.39,2503136.92,2963555.09,1.1,1.3,0.15,1027.07,1215.99,188.92,460418.18
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,SULhT_Diesel,18.39,1106647.77,1310200.66,0.48,0.57,1.12,3400.13,4025.54,625.41,203552.89
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,RT_Gas,18.39,2751.7,3257.83,0.0,0.0,3.88,29.23,34.61,5.38,506.14
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,SULhT_Gas,18.39,329052.45,389577.2,0.14,0.17,0.13,116.91,138.41,21.5,60524.75
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,MH_Gas,18.39,268349.12,317708.31,0.12,0.14,2.18,1603.23,1898.12,294.89,49359.19
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,MH_Diesel,18.39,147280.42,174370.66,0.06,0.08,5.29,2134.26,2526.83,392.57,27090.24
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,LCT_Diesel,18.38,335535.92,397209.24,0.15,0.17,2.25,2063.93,2443.29,379.36,61673.32
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,LCT_Gas,18.38,4673670.33,5532716.21,2.05,2.42,0.46,5946.65,7039.68,1093.03,859045.88
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,PT_Diesel,18.38,2051235.82,2428264.05,0.9,1.06,1.57,8843.57,10469.07,1625.5,377028.24
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,PT_Gas,18.38,48110945.72,56953997.74,21.07,24.95,0.38,49837.24,58997.59,9160.35,8843052.02
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,MH_Gas,17.8,14019.57,16515.07,0.06,0.07,2.21,84.99,100.12,15.13,2495.5
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,RT_Diesel,17.8,5498.25,6476.95,0.02,0.03,5.69,85.78,101.05,15.27,978.7
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,SULhT_Diesel,17.8,17065.65,20103.36,0.07,0.08,1.47,68.57,80.78,12.21,3037.71
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,RT_Gas,17.8,149.77,176.43,0.0,0.0,3.9,1.6,1.89,0.28,26.66
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,SUShT_Diesel,17.8,457636.97,539096.95,1.9,2.24,1.71,2145.9,2527.87,381.97,81459.98
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,SUShT_Gas,17.8,146602.67,172698.14,0.61,0.72,0.15,61.94,72.97,11.03,26095.47
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,MH_Diesel,17.8,7694.48,9064.11,0.03,0.04,6.35,133.77,157.58,23.81,1369.63
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,SULhT_Gas,17.8,5074.33,5977.57,0.02,0.02,0.13,1.86,2.2,0.33,903.24
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,CShT_Diesel,15.36,612105.06,706140.26,4.22,4.86,2.59,4349.01,5017.13,668.12,94035.2
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,CShT_Gas,15.36,80.46,92.83,0.0,0.0,0.6,0.13,0.15,0.02,12.36
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,CLhT_Diesel,15.36,1053062.15,1214839.8,7.25,8.37,3.95,11409.23,13161.98,1752.75,161777.64
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,SBus_Diesel,8.73,6821.72,7417.17,0.05,0.05,2.08,38.97,42.37,3.4,595.45
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,OBus_Diesel,8.73,13220.0,14373.94,0.09,0.1,4.49,162.79,177.0,14.21,1153.94
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,SBus_Gas,8.73,126.23,137.25,0.0,0.0,1.15,0.4,0.43,0.03,11.02
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,TBus_Diesel,8.73,5211.04,5665.89,0.04,0.04,2.45,35.01,38.06,3.06,454.86
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,MC_Gas,6.23,933534.46,991695.6,0.41,0.43,0.68,1738.46,1846.77,108.31,58161.14
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,MH_Diesel,4.65,10104.54,10574.23,0.05,0.05,4.84,134.12,140.35,6.23,469.69
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,SUShT_Diesel,4.65,240420.66,251596.09,1.12,1.18,1.0,655.44,685.9,30.47,11175.43
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,SULhT_Gas,4.65,99682.4,104315.92,0.47,0.49,0.14,37.03,38.75,1.72,4633.52
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,RT_Gas,4.65,182.33,190.81,0.0,0.0,3.44,1.72,1.8,0.08,8.48
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,SULhT_Diesel,4.65,335245.36,350828.51,1.57,1.64,0.85,777.57,813.72,36.14,15583.15
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,SUShT_Gas,4.65,77018.06,80598.08,0.36,0.38,0.16,33.83,35.41,1.57,3580.02
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,RT_Diesel,4.65,6693.8,7004.95,0.03,0.03,4.73,86.69,90.72,4.03,311.15
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,MH_Gas,4.65,18410.76,19266.54,0.09,0.09,2.13,107.52,112.52,5.0,855.78
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,PT_Diesel,3.07,223095.31,229946.72,0.93,0.96,1.86,1134.75,1169.6,34.85,6851.41
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,PT_Gas,3.07,5232614.59,5393311.68,21.77,22.44,0.37,5257.5,5418.96,161.46,160697.09
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,LCT_Gas,3.07,649591.13,669540.51,2.7,2.79,0.46,822.63,847.89,25.26,19949.38
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,LCT_Diesel,3.07,46635.97,48068.19,0.19,0.2,2.65,338.01,348.39,10.38,1432.22
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,PC_Gas,1.63,98731497.33,100341184.66,43.25,43.95,0.1,25896.75,26318.96,422.21,1609687.33
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,PC_Diesel,1.63,699832.19,711242.03,0.31,0.31,0.08,158.03,160.61,2.58,11409.84
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,RT_Gas,0.85,128.02,129.1,0.0,0.0,3.82,1.34,1.35,0.01,1.08
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,SUShT_Diesel,0.85,324047.05,326788.12,2.23,2.25,0.96,850.83,858.03,7.2,2741.06
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,SUShT_Gas,0.85,103807.53,104685.62,0.72,0.72,0.15,41.82,42.17,0.35,878.09
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,SULhT_Diesel,0.85,59390.1,59892.47,0.41,0.41,0.82,133.35,134.48,1.13,502.37
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,MH_Diesel,0.85,5626.32,5673.92,0.04,0.04,4.42,68.1,68.68,0.58,47.59
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,SULhT_Gas,0.85,17659.15,17808.52,0.12,0.12,0.13,6.05,6.11,0.05,149.38
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,MH_Gas,0.85,10251.32,10338.04,0.07,0.07,2.17,60.95,61.47,0.52,86.71
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,RT_Diesel,0.85,4699.94,4739.69,0.03,0.03,4.28,55.12,55.59,0.47,39.76
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,CShT_Diesel,0.83,350961.23,353865.51,1.64,1.65,2.89,2774.36,2797.32,22.96,2904.28
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,CShT_Gas,0.83,46.14,46.52,0.0,0.0,0.68,0.09,0.09,0.0,0.38
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,CLhT_Diesel,0.83,4165166.1,4199633.81,19.46,19.63,4.36,49781.31,50193.26,411.95,34467.7
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,PC_Diesel,0.08,78173.42,78239.68,0.37,0.37,0.09,19.73,19.75,0.02,66.27
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,PC_Gas,0.08,11028612.97,11037962.1,51.54,51.58,0.11,3207.54,3210.26,2.72,9349.13
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,PC_Diesel,-0.63,59722.5,59343.39,0.41,0.41,0.08,13.39,13.3,-0.08,-379.11
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,PC_Gas,-0.63,8425580.24,8372095.87,58.05,57.68,0.09,2180.18,2166.34,-13.84,-53484.36
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,LCT_Diesel,-1.41,31509.95,31064.37,0.15,0.15,1.92,165.69,163.35,-2.34,-445.58
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,PT_Diesel,-1.41,180224.4,177675.86,0.84,0.83,1.35,665.27,655.86,-9.41,-2548.55
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,PT_Gas,-1.41,4227093.94,4167318.72,19.75,19.47,0.42,4897.16,4827.91,-69.25,-59775.21
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,LCT_Gas,-1.41,438901.23,432694.74,2.05,2.02,0.48,582.02,573.79,-8.23,-6206.49
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,PC_Gas,-1.53,16749162.89,16492257.62,69.69,68.62,0.09,4304.94,4238.91,-66.03,-256905.27
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,PC_Diesel,-1.53,118722.03,116901.02,0.49,0.49,0.08,25.97,25.57,-0.4,-1821.01
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,MC_Gas,-3.1,83381.29,80797.74,0.57,0.56,0.74,168.18,162.97,-5.21,-2583.55
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,LCT_Diesel,-5.52,31330.93,29600.56,0.22,0.2,1.89,162.48,153.51,-8.97,-1730.38
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,PT_Diesel,-5.52,133426.76,126057.73,0.92,0.87,1.33,487.71,460.77,-26.94,-7369.03
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,LCT_Gas,-5.52,436407.67,412305.3,3.01,2.84,0.45,542.76,512.79,-29.98,-24102.37
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,4,PT_Gas,-5.52,3129473.19,2956635.47,21.56,20.37,0.38,3254.71,3074.95,-179.75,-172837.72
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,MC_Gas,-12.25,76051.74,66733.51,0.36,0.31,0.74,153.88,135.03,-18.85,-9318.24
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,MC_Gas,-13.05,123433.27,107323.75,0.51,0.45,0.57,194.41,169.04,-25.37,-16109.52
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,TBus_Diesel,-14.7,5742.84,4898.92,0.03,0.02,2.74,43.11,36.78,-6.34,-843.92
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,SBus_Gas,-14.7,194.52,165.93,0.0,0.0,1.24,0.66,0.56,-0.1,-28.58
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,OBus_Diesel,-14.7,18330.01,15636.39,0.09,0.07,4.93,247.48,211.12,-36.37,-2693.63
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,2,SBus_Diesel,-14.7,10512.22,8967.43,0.05,0.04,2.35,67.78,57.82,-9.96,-1544.79
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,TBus_Diesel,-20.29,59582.69,47491.9,0.03,0.02,2.99,488.61,389.46,-99.15,-12090.79
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,SBus_Gas,-20.29,2304.0,1836.46,0.0,0.0,1.23,7.73,6.16,-1.57,-467.54
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,OBus_Diesel,-20.29,186743.84,148848.92,0.08,0.07,4.94,2526.33,2013.67,-512.65,-37894.92
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,SBus_Diesel,-20.29,124512.59,99245.92,0.05,0.04,2.55,870.03,693.48,-176.55,-25266.67
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,CLhT_Diesel,-23.29,31716372.6,24328569.81,13.89,10.66,4.62,401469.04,307953.49,-93515.55,-7387802.79
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,CShT_Diesel,-23.29,28389857.55,21776911.25,12.44,9.54,3.16,245766.61,188519.36,-57247.26,-6612946.3
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,3,CShT_Gas,-23.29,3732.02,2862.71,0.0,0.0,0.55,5.67,4.35,-1.32,-869.31
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,CLhT_Diesel,-29.22,48844.4,34572.92,0.2,0.14,5.55,743.0,525.91,-217.09,-14271.48
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,CShT_Gas,-29.22,19.23,13.61,0.0,0.0,0.54,0.03,0.02,-0.01,-5.62
NOX,Montague,Wichita Falls,0.979669694393581,0.8373319423030463,-0.14233775209053467,-14.529157419597658,5,CShT_Diesel,-29.22,146251.41,103519.31,0.61,0.43,3.96,1584.77,1121.73,-463.04,-42732.1
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,RT_Diesel,18.39,116746.25,138220.14,0.04,0.05,4.62,1478.82,1750.83,272.01,21473.89
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,SUShT_Diesel,18.39,9030218.16,10691204.65,3.42,4.05,1.21,30043.98,35570.16,5526.18,1660986.49
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,SUShT_Gas,18.39,2892804.17,3424896.37,1.1,1.3,0.15,1189.74,1408.57,218.84,532092.2
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,SULhT_Diesel,18.39,1278921.36,1514161.65,0.48,0.57,1.05,3684.61,4362.35,677.73,235240.29
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,RT_Gas,18.39,3180.06,3764.99,0.0,0.0,3.91,34.06,40.33,6.27,584.93
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,SULhT_Gas,18.39,380276.57,450223.3,0.14,0.17,0.13,134.95,159.77,24.82,69946.73
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,MH_Gas,18.39,310123.45,367166.46,0.12,0.14,2.2,1865.08,2208.13,343.06,57043.01
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,MH_Diesel,18.39,170207.8,201515.22,0.06,0.08,5.13,2390.94,2830.72,439.78,31307.42
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,LCT_Diesel,18.38,387769.32,459043.42,0.15,0.17,2.19,2322.67,2749.59,426.92,71274.1
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,LCT_Gas,18.38,5401227.94,6394002.84,2.05,2.42,0.47,6916.15,8187.38,1271.23,992774.91
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,PT_Diesel,18.38,2370554.92,2806275.74,0.9,1.06,1.53,9942.97,11770.55,1827.57,435720.81
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,PT_Gas,18.38,55600452.29,65820116.11,21.07,24.95,0.38,58051.32,68721.46,10670.15,10219663.83
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,MC_Gas,6.23,1078859.24,1146074.41,0.41,0.43,0.71,2092.52,2222.88,130.37,67215.17
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,MH_Diesel,4.65,16463.84,17229.13,0.05,0.05,4.86,219.3,229.49,10.19,765.29
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,SUShT_Diesel,4.65,391729.62,409938.32,1.12,1.18,1.0,1071.71,1121.53,49.82,18208.7
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,SULhT_Gas,4.65,162417.62,169967.25,0.47,0.49,0.14,60.64,63.46,2.82,7549.63
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,RT_Gas,4.65,297.08,310.89,0.0,0.0,3.45,2.81,2.94,0.13,13.81
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,SULhT_Diesel,4.65,546232.34,571622.77,1.57,1.64,0.85,1271.42,1330.52,59.1,25390.43
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,SUShT_Gas,4.65,125489.45,131322.55,0.36,0.38,0.16,55.4,57.98,2.58,5833.11
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,RT_Diesel,4.65,10906.55,11413.51,0.03,0.03,4.74,141.75,148.34,6.59,506.97
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,MH_Gas,4.65,29997.58,31391.96,0.09,0.09,2.14,176.07,184.25,8.18,1394.37
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,PC_Gas,1.63,114101184.75,115961454.64,43.25,43.95,0.1,30064.6,30554.76,490.16,1860269.89
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,3,PC_Diesel,1.63,808776.16,821962.2,0.31,0.31,0.08,183.57,186.57,2.99,13186.03
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,CShT_Diesel,0.83,571839.01,576571.1,1.64,1.65,2.9,4536.39,4573.93,37.54,4732.1
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,CShT_Gas,0.83,75.17,75.79,0.0,0.0,0.69,0.14,0.14,0.0,0.62
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,CLhT_Diesel,0.83,6786517.32,6842677.31,19.46,19.63,4.38,81398.17,82071.76,673.59,56159.99
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,PC_Diesel,0.08,127371.93,127479.9,0.37,0.37,0.09,32.27,32.3,0.03,107.98
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,PC_Gas,0.08,17969480.94,17984713.95,51.54,51.58,0.11,5253.74,5258.2,4.45,15233.01
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,LCT_Diesel,-1.41,51340.77,50614.76,0.15,0.15,1.93,270.96,267.13,-3.83,-726.01
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,PT_Diesel,-1.41,293648.8,289496.32,0.84,0.83,1.35,1087.94,1072.56,-15.38,-4152.48
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,PT_Gas,-1.41,6887419.49,6790024.69,19.75,19.47,0.43,8021.16,7907.74,-113.43,-97394.8
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,LCT_Gas,-1.41,715124.13,705011.58,2.05,2.02,0.49,953.31,939.83,-13.48,-10112.55
NOX,Clay,Wichita Falls,1.0757709484831084,0.9162746785790687,-0.15949626990403964,-14.826229517439327,2,MC_Gas,-12.25,123914.98,108732.3,0.36,0.31,0.74,252.27,221.36,-30.91,-15182.68
